"ID"";""Código"";""Descrição"";""Unidade"";""NCM"";""Origem"";""Preço"";""Valor IPI fixo"";""Observações"";""Situação"";""Estoque"";""Preço de custo"";""Cód. no fornecedor"";""Fornecedor"";""Localização"";""Estoque máximo"";""Estoque mínimo"";""Peso líquido (Kg)"";""Peso bruto (Kg)"";""GTIN/EAN"";""GTIN/EAN da Embalagem"";""Largura do produto"";""Altura do Produto"";""Profundidade do produto"";""Data Validade"";""Descrição do Produto no Fornecedor"";""Descrição Complementar"";""Itens p/ caixa"";""Produto Variação"";""Tipo Produção"";""Classe de enquadramento do IPI"";""Código na Lista de Serviços"";""Tipo do item"";""Grupo de Tags/Tags"";""Tributos"";""Código Pai"";""Código Integração"";""Grupo de produtos"";""Marca"";""CEST"";""Volumes"";""Descrição Curta"";""Cross-Docking"";""URL Imagens Externas"";""Link Externo"";""Meses Garantia no Fornecedor"";""Clonar dados do pai"";""Condição do Produto"";""Frete Grátis"";""Número FCI"";""Vídeo"";""Departamento"";""Unidade de Medida"";""Preço de Compra"";""Valor base ICMS ST para retenção"";""Valor ICMS ST para retenção"";""Valor ICMS próprio do substituto"";""Categoria do produto"";""Informações Adicionais"
""16301737882"";""VM015	"";""VASO MEDIO"";""UN"";""3307.49.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737881"";""VG0056	"";""VASO GOTA"";""UN"";""0603.90.00"";""0"";""199,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737880"";""2001/V	"";""VELA ROSA AMERICANA"";""UN"";""3406.00.00"";""0"";""14,00"";""0,00"";"""";""Ativo"";""84,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737879"";""2002/V	"";""VELA CONCHA"";""UN"";""3406.00.00"";""0"";""22,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737878"";""2003/V	"";""VELA CACTO P"";""UN"";""3406.00.00"";""0"";""20,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737877"";""2004/V	"";""VELA VIDRO CORAÇÃO"";""UN"";""3406.00.00"";""0"";""41,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737876"";""2005/V	"";""VELA COPO CRISTAL P"";""UN"";""3406.00.00"";""0"";""35,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737875"";""2006/V	"";""VELA ILUMINARIA"";""UN"";""3406.00.00"";""0"";""35,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737873"";""2007/V	"";""VELA CORAÇÃO CERÂMICA"";""UN"";""3406.00.00"";""0"";""50,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737872"";""2008/V	"";""VELA COELHO"";""UN"";""3406.00.00"";""0"";""28,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737871"";""2009/V	"";""VELA ORELHA PASCOA"";""UN"";""3406.00.00"";""0"";""18,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737870"";""VE/14/CF	"";""COPO C/FLORES"";""UN"";""3406.00.00"";""0"";""90,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737869"";""VE/13/CS	"";""CALICE SEXTAVADO"";""UN"";""3406.00.00"";""0"";""32,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737868"";""VE/12/PC	"";""POTE CALICE"";""UN"";""3406.00.00"";""0"";""32,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737867"";""2010/V	"";""VELA BICO JACA"";""UN"";""3406.00.00"";""0"";""37,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737866"";""2011/V	"";""VELA VIDRO FLORES SORTIDAS"";""UN"";""3406.00.00"";""0"";""98,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737865"";""2012/V	"";""VELA TAÇA"";""UN"";""3406.00.00"";""0"";""79,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737864"";""2013/V	"";""VELA BOLA DE NATAL"";""UN"";""3406.00.00"";""0"";""14,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737861"";""2014/V	"";""VELA CARROSSEL"";""UN"";""3406.00.00"";""0"";""59,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737860"";""2015/V	"";""VELA COPO CRISTAL"";""UN"";""3406.00.00"";""0"";""79,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737859"";""2016/V	"";""VELA CACTO G"";""UN"";""3406.00.00"";""0"";""45,00"";""0,00"";"""";""Ativo"";""2,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737858"";""2017/V	"";""VELA CARAMUJO"";""UN"";""3406.00.00"";""0"";""14,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737857"";""2018/V	"";""VELA ESTRELA DO MAR"";""UN"";""3406.00.00"";""0"";""11,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737856"";""VE/05/	"";""POTE TULIPA"";""UN"";""3406.00.00"";""0"";""51,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737855"";""2019/V	"";""VELA OVO DE PASCOA"";""UN"";""3406.00.00"";""0"";""18,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737854"";""2020/V	"";""VELA OVO DE PÁSCOA NA CAIXA"";""UN"";""3406.00.00"";""0"";""28,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737853"";""2021/V	"";""VELA ROSA CRESPA"";""UN"";""3406.00.00"";""0"";""13,00"";""0,00"";"""";""Ativo"";""7,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737852"";""2022/V	"";""VELA ORQUIDEA"";""UN"";""3406.00.00"";""0"";""12,00"";""0,00"";"""";""Ativo"";""29,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737851"";""2023/V	"";""VELA MINI ROSA"";""UN"";""3406.00.00"";""0"";""10,00"";""0,00"";"""";""Ativo"";""21,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737850"";""2024/V	"";""VELA VIDRO 100G"";""UN"";""3406.00.00"";""0"";""59,00"";""0,00"";"""";""Ativo"";""21,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737849"";""VCM	"";""VASO Concha M"";""UN"";""0603.90.00"";""0"";""159,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737848"";""VC	"";""VASO CABAÇA"";""UN"";""0603.90.00"";""0"";""149,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737847"";""VB0038	"";""VASO BRANCO"";""UN"";""0603.90.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737846"";""VAP	"";""VASO P"";""UN"";""0603.90.00"";""0"";""129,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737845"";""VAM041	"";""VASO M"";""UN"";""0603.90.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737842"";""VA	"";""VASO AZUL"";""UN"";""0603.90.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737841"";""T002	"";""TOALHA NATAL"";""UN"";""3307.49.00"";""0"";""34,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";""Variação"";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737838"";""0013/S	"";""SABONETE CACAU COLORIDO NOVO"";""UN"";""3307.49.00"";""0"";""80,00"";""0,00"";"""";""Ativo"";""3,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737837"";""0013/D	"";""DIFUSOR CACAU COLORIDO NOVO"";""UN"";""3307.49.00"";""0"";""99,00"";""0,00"";"""";""Ativo"";""3,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737835"";""0055/S	"";""SABONETE VALENCIA COLORIDO NOVO"";""UN"";""3307.49.00"";""0"";""71,00"";""0,00"";"""";""Ativo"";""5,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
